benchmarks/alaska/lift/lift_b_f/lift_b_f_18,1,unsat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_18.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_2,1,unsat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_2.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_3,1,unsat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_3.negated,0,sat,0,
benchmarks/alaska/lift/lift_b_f/lift_b_f_4,0,unsat,0,
benchmarks/alaska/lift/lift_b_f/lift_b_f_4.negated,0,sat,0,
benchmarks/alaska/lift/lift_b_f/lift_b_f_5,1,unsat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_5.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_6,1,unsat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_6.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_7,1,unsat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_7.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_8,1,unsat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_8.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_9,1,unsat,1,
benchmarks/alaska/lift/lift_b_f/lift_b_f_9.negated,0,sat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_10,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_10.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_11,0,unsat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_11.negated,0,sat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_12,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_12.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_13,0,unsat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_13.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_14,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_14.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_15,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_15.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_16,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_16.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_17,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_17.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_18,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_18.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_2,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_2.negated,0,sat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_3,0,unsat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_3.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_4,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_4.negated,0,sat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_5,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_5.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_6,0,unsat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_6.negated,0,sat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_7,0,unsat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_7.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_8,1,unsat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_8.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_9,0,unsat,0,
benchmarks/alaska/lift/lift_b_f_l/lift_b_f_l_9.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_10,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_10.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_11,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_11.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_12,0,unsat,0,
benchmarks/alaska/lift/lift_b/lift_b_12.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_13,0,unsat,0,
benchmarks/alaska/lift/lift_b/lift_b_13.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_14,0,unsat,0,
benchmarks/alaska/lift/lift_b/lift_b_14.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_15,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_15.negated,0,sat,0,
benchmarks/alaska/lift/lift_b/lift_b_16,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_16.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_17,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_17.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_18,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_18.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_2,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_2.negated,0,sat,0,
benchmarks/alaska/lift/lift_b/lift_b_3,0,unsat,0,
benchmarks/alaska/lift/lift_b/lift_b_3.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_4,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_4.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_5,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_5.negated,0,sat,0,
benchmarks/alaska/lift/lift_b/lift_b_6,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_6.negated,0,sat,0,
benchmarks/alaska/lift/lift_b/lift_b_7,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_7.negated,0,sat,0,
benchmarks/alaska/lift/lift_b/lift_b_8,0,unsat,0,
benchmarks/alaska/lift/lift_b/lift_b_8.negated,1,sat,1,
benchmarks/alaska/lift/lift_b/lift_b_9,1,unsat,1,
benchmarks/alaska/lift/lift_b/lift_b_9.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_10,0,unsat,0,
benchmarks/alaska/lift/lift_b_l/lift_b_l_10.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_11,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_11.negated,0,sat,0,
benchmarks/alaska/lift/lift_b_l/lift_b_l_12,0,unsat,0,
benchmarks/alaska/lift/lift_b_l/lift_b_l_12.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_13,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_13.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_14,0,unsat,0,
benchmarks/alaska/lift/lift_b_l/lift_b_l_14.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_15,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_15.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_16,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_16.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_17,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_17.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_18,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_18.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_2,0,unsat,0,
benchmarks/alaska/lift/lift_b_l/lift_b_l_2.negated,0,sat,0,
benchmarks/alaska/lift/lift_b_l/lift_b_l_3,0,unsat,0,
benchmarks/alaska/lift/lift_b_l/lift_b_l_3.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_4,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_4.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_5,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_5.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_6,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_6.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_7,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_7.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_8,1,unsat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_8.negated,1,sat,1,
benchmarks/alaska/lift/lift_b_l/lift_b_l_9,0,unsat,0,
benchmarks/alaska/lift/lift_b_l/lift_b_l_9.negated,0,sat,0,
benchmarks/alaska/lift/lift_f/lift_f_10,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_10.negated,0,sat,0,
benchmarks/alaska/lift/lift_f/lift_f_11,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_11.negated,0,sat,0,
benchmarks/alaska/lift/lift_f/lift_f_12,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_12.negated,1,sat,1,
benchmarks/alaska/lift/lift_f/lift_f_13,0,unsat,0,
benchmarks/alaska/lift/lift_f/lift_f_13.negated,1,sat,1,
benchmarks/alaska/lift/lift_f/lift_f_14,0,unsat,0,
benchmarks/alaska/lift/lift_f/lift_f_14.negated,1,sat,1,
benchmarks/alaska/lift/lift_f/lift_f_15,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_15.negated,1,sat,1,
benchmarks/alaska/lift/lift_f/lift_f_16,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_16.negated,1,sat,1,
benchmarks/alaska/lift/lift_f/lift_f_17,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_17.negated,0,sat,0,
benchmarks/alaska/lift/lift_f/lift_f_18,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_18.negated,0,sat,0,
benchmarks/alaska/lift/lift_f/lift_f_2,0,unsat,0,
benchmarks/alaska/lift/lift_f/lift_f_2.negated,0,sat,0,
benchmarks/alaska/lift/lift_f/lift_f_3,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_3.negated,1,sat,1,
benchmarks/alaska/lift/lift_f/lift_f_4,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_4.negated,1,sat,1,
benchmarks/alaska/lift/lift_f/lift_f_5,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_5.negated,1,sat,1,
benchmarks/alaska/lift/lift_f/lift_f_6,0,unsat,0,
benchmarks/alaska/lift/lift_f/lift_f_6.negated,1,sat,1,
benchmarks/alaska/lift/lift_f/lift_f_7,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_7.negated,0,sat,0,
benchmarks/alaska/lift/lift_f/lift_f_8,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_8.negated,0,sat,0,
benchmarks/alaska/lift/lift_f/lift_f_9,1,unsat,1,
benchmarks/alaska/lift/lift_f/lift_f_9.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_10,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_10.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_11,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_11.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_12,0,unsat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_12.negated,0,sat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_13,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_13.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_14,0,unsat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_14.negated,0,sat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_15,0,unsat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_15.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_16,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_16.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_17,0,unsat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_17.negated,0,sat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_18,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_18.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_2,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_2.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_3,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_3.negated,0,sat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_4,0,unsat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_4.negated,0,sat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_5,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_5.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_6,0,unsat,0,
benchmarks/alaska/lift/lift_f_l/lift_f_l_6.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_7,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_7.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_8,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_8.negated,1,sat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_9,1,unsat,1,
benchmarks/alaska/lift/lift_f_l/lift_f_l_9.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_10,1,unsat,1,
benchmarks/alaska/lift/lift/lift_10.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_11,1,unsat,1,
benchmarks/alaska/lift/lift/lift_11.negated,0,sat,0,
benchmarks/alaska/lift/lift/lift_12,1,unsat,1,
benchmarks/alaska/lift/lift/lift_12.negated,0,sat,0,
benchmarks/alaska/lift/lift/lift_13,1,unsat,1,
benchmarks/alaska/lift/lift/lift_13.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_14,0,unsat,0,
benchmarks/alaska/lift/lift/lift_14.negated,0,sat,0,
benchmarks/alaska/lift/lift/lift_15,1,unsat,1,
benchmarks/alaska/lift/lift/lift_15.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_16,0,unsat,0,
benchmarks/alaska/lift/lift/lift_16.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_17,1,unsat,1,
benchmarks/alaska/lift/lift/lift_17.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_18,1,unsat,1,
benchmarks/alaska/lift/lift/lift_18.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_2,1,unsat,1,
benchmarks/alaska/lift/lift/lift_2.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_3,0,unsat,0,
benchmarks/alaska/lift/lift/lift_3.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_4,1,unsat,1,
benchmarks/alaska/lift/lift/lift_4.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_5,1,unsat,1,
benchmarks/alaska/lift/lift/lift_5.negated,0,sat,0,
benchmarks/alaska/lift/lift/lift_6,1,unsat,1,
benchmarks/alaska/lift/lift/lift_6.negated,0,sat,0,
benchmarks/alaska/lift/lift/lift_7,1,unsat,1,
benchmarks/alaska/lift/lift/lift_7.negated,1,sat,1,
benchmarks/alaska/lift/lift/lift_8,1,unsat,1,
benchmarks/alaska/lift/lift/lift_8.negated,0,sat,0,
benchmarks/alaska/lift/lift/lift_9,0,unsat,0,
benchmarks/alaska/lift/lift/lift_9.negated,0,sat,0,
benchmarks/alaska/lift/lift_l/lift_l_10,1,unsat,1,
