benchmarks/schuppan/O1formula/O1formula900,0.011,0.033,0.044,unsat
benchmarks/schuppan/O1formula/O1formula3,0.018,0.007,0.025,unsat
benchmarks/schuppan/O1formula/O1formula80,0.005,0.008,0.013,unsat
benchmarks/schuppan/O1formula/O1formula80.negated,0.005,0.023,0.028,sat
benchmarks/schuppan/O1formula/O1formula60,0.004,0.009,0.013,unsat
benchmarks/schuppan/O1formula/O1formula4,0.013,0.008,0.021,unsat
benchmarks/schuppan/O1formula/O1formula400,0.006,0.017,0.023,unsat
benchmarks/schuppan/O1formula/O1formula6.negated,0.01,0.008,0.018,sat
benchmarks/schuppan/O1formula/O1formula8,0.013,0.008,0.021,unsat
benchmarks/schuppan/O1formula/O1formula40.negated,0.004,0.013,0.017,sat
benchmarks/schuppan/O1formula/O1formula300.negated,0.006,0.152,0.158,sat
benchmarks/schuppan/O1formula/O1formula500.negated,0.007,0.494,0.501,sat
benchmarks/schuppan/O1formula/O1formula8.negated,0.016,0.008,0.024,sat
benchmarks/schuppan/O1formula/O1formula2.negated,0.004,0.008,0.012,sat
benchmarks/schuppan/O1formula/O1formula20.negated,0.004,0.01,0.014,sat
benchmarks/schuppan/O1formula/O1formula7.negated,0.017,0.009,0.026,sat
benchmarks/schuppan/O1formula/O1formula200.negated,0.009,0.075,0.084,sat
benchmarks/schuppan/O1formula/O1formula30,0.004,0.008,0.012,unsat
benchmarks/schuppan/O1formula/O1formula10.negated,0.004,0.008,0.012,sat
benchmarks/schuppan/O1formula/O1formula60.negated,0.004,0.017,0.021,sat
benchmarks/schuppan/O1formula/O1formula1000,0.011,0.036,0.047,unsat
benchmarks/schuppan/O1formula/O1formula4.negated,0.005,0.008,0.013,sat
benchmarks/schuppan/O1formula/O1formula700,0.009,0.026,0.035,unsat
benchmarks/schuppan/O1formula/O1formula200,0.005,0.011,0.016,unsat
benchmarks/schuppan/O1formula/O1formula30.negated,0.011,0.012,0.023,sat
benchmarks/schuppan/O1formula/O1formula2,0.004,0.007,0.011,unsat
benchmarks/schuppan/O1formula/O1formula70,0.014,0.017,0.031,unsat
benchmarks/schuppan/O1formula/O1formula20,0.004,0.008,0.012,unsat
benchmarks/schuppan/O1formula/O1formula50,0.004,0.008,0.012,unsat
benchmarks/schuppan/O1formula/O1formula7,0.015,0.007,0.022,unsat
benchmarks/schuppan/O1formula/O1formula5,0.004,0.006,0.01,unsat
benchmarks/schuppan/O1formula/O1formula700.negated,0.009,0.966,0.975,sat
benchmarks/schuppan/O1formula/O1formula100,0.005,0.009,0.014,unsat
benchmarks/schuppan/O1formula/O1formula900.negated,0.023,1.227,1.25,sat
benchmarks/schuppan/O1formula/O1formula600,0.008,0.022,0.03,unsat
benchmarks/schuppan/O1formula/O1formula300,0.006,0.014,0.02,unsat
benchmarks/schuppan/O1formula/O1formula70.negated,0.004,0.019,0.023,sat
benchmarks/schuppan/O1formula/O1formula600.negated,0.008,0.706,0.714,sat
benchmarks/schuppan/O1formula/O1formula3.negated,0.004,0.008,0.012,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_2,0.006,0.017,0.023,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_10.negated,0.007,0.082,0.089,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_1.negated,0.005,0.009,0.014,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_6,0.007,0.006,0.013,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_5.negated,0.003,0.01,0.013,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_4,0.01,0.029,0.039,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_8,0.019,0.009,0.028,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_5,0.006,0.018,0.024,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_10,0.003,0.014,0.017,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_2.negated,0.003,0.026,0.029,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_3,0.006,0.013,0.019,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_6.negated,0.009,0.009,0.018,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_4.negated,0.006,0.006,0.012,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_1,0.003,0.007,0.01,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_8.negated,0.003,0.026,0.029,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_3.negated,0.003,0.015,0.018,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_7.negated,0.005,0.039,0.044,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_9,0.006,0.009,0.015,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_7,0.029,0.009,0.038,sat
benchmarks/rozier/formulas/n3/P0.95/L40/P0.95N3L40_9.negated,0.008,0.008,0.016,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_3.negated,0.019,0.006,0.025,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_4.negated,0.007,0.009,0.016,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_8.negated,0.006,0.007,0.013,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_10.negated,0.008,0.008,0.016,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_1,0.007,0.006,0.013,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_6.negated,0.023,0.007,0.03,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_1.negated,0.009,0.009,0.018,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_9,0.009,0.008,0.017,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_3,0.003,0.007,0.01,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_7,0.008,0.006,0.014,sat
benchmarks/rozier/formulas/n3/P0.95/L10/P0.95N3L10_6,0.008,0.008,0.016,sat
